"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","PPI","TOT_MKT","IDX2015","M","2017-10",100.4,
"FRA","PPI","TOT_MKT","IDX2015","M","2017-11",100.9,
"FRA","PPI","TOT_MKT","IDX2015","M","2017-12",100.9,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-01",101.2,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-02",101,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-03",101.3,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-04",101.8,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-05",102.6,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-06",102.7,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-07",102.8,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-08",102.9,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-09",103.1,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-10",103.5,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-11",102.7,
"FRA","PPI","TOT_MKT","IDX2015","M","2018-12",101.8,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-01",101.9,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-02",102.4,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-03",102.7,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-04",103.2,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-05",103.2,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-06",102.5,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-07",102.7,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-08",102.4,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-09",102.8,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-10",102.6,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-11",102.7,
"FRA","PPI","TOT_MKT","IDX2015","M","2019-12",103,
"FRA","PPI","TOT_MKT","IDX2015","M","2020-01",102.9,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-01",97.77954,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-02",98.16187,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-03",98.63977,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-04",98.92651,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-05",99.02209,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-06",99.11768,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-07",99.30884,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-08",99.21326,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-09",99.30884,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-10",99.21326,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-11",99.30884,
"DEU","PPI","TOT_MKT","IDX2015","M","2011-12",99.30884,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-01",99.78674,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-02",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-03",100.4558,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-04",100.647,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-05",100.5514,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-06",100.3602,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-07",100.3602,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-08",100.647,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-09",100.8381,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-10",100.7426,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-11",100.647,
"DEU","PPI","TOT_MKT","IDX2015","M","2012-12",100.4558,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-01",100.4558,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-02",100.5514,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-03",100.5514,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-04",100.3602,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-05",100.2646,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-06",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-07",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-08",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-09",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-10",100.0735,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-11",99.97791,
"DEU","PPI","TOT_MKT","IDX2015","M","2013-12",99.88232,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-01",99.97791,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-02",100.0735,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-03",99.97791,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-04",99.97791,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-05",100.0735,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-06",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-07",100.2646,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-08",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-09",100.1691,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-10",100.0735,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-11",99.88232,
"DEU","PPI","TOT_MKT","IDX2015","M","2014-12",99.40442,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-01",99.5,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-02",99.9,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-03",100.3,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-04",100.6,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-05",100.5,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-06",100.4,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-07",100.5,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-08",100.1,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-09",99.8,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-10",99.6,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-11",99.7,
"DEU","PPI","TOT_MKT","IDX2015","M","2015-12",99.3,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-01",99.1,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-02",98.8,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-03",98.9,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-04",98.9,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-05",99.1,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-06",99.3,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-07",99.4,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-08",99.3,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-09",99.4,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-10",99.6,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-11",99.9,
"DEU","PPI","TOT_MKT","IDX2015","M","2016-12",100.4,
"DEU","PPI","TOT_MKT","IDX2015","M","2017-01",100.8,
"DEU","PPI","TOT_MKT","IDX2015","M","2017-02",101.1,
