,Unnamed: 0,i,Country_Region,Date,ConfirmedCases,Population Density (per sq. km),HDI,Testing By Date,Total Testing,Age dependency ratio (% of working-age population) (% of working-age population),Physician_per_thousand,hospibed,pop,Lockdown Date
12247,7807,3723,Mali,2020-02-28,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12248,7808,3724,Mali,2020-02-29,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12249,7809,3816,Mali,2020-03-01,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12250,7810,3815,Mali,2020-03-02,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12251,7811,3814,Mali,2020-03-03,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12252,7812,3813,Mali,2020-03-04,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12253,7813,3812,Mali,2020-03-05,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12254,7814,3811,Mali,2020-03-06,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12255,7815,3810,Mali,2020-03-07,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12256,7816,3809,Mali,2020-03-08,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12257,7817,3808,Mali,2020-03-09,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12258,7818,3807,Mali,2020-03-10,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12259,7819,3806,Mali,2020-03-11,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12260,7820,3805,Mali,2020-03-12,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12261,7821,3804,Mali,2020-03-13,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12262,7822,3817,Mali,2020-03-14,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12263,7823,3803,Mali,2020-03-15,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12264,7824,3801,Mali,2020-03-16,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12265,7825,3800,Mali,2020-03-17,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12266,7826,3799,Mali,2020-03-18,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12267,7827,3798,Mali,2020-03-19,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12268,7828,3797,Mali,2020-03-20,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12269,7829,3796,Mali,2020-03-21,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12270,7830,3795,Mali,2020-03-22,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12271,7831,3794,Mali,2020-03-23,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12272,7832,3793,Mali,2020-03-24,0,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12273,7833,8430,Mali,2020-03-25,2,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12274,7834,8775,Mali,2020-03-26,4,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12275,7835,9584,Mali,2020-03-27,11,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12276,7836,10000,Mali,2020-03-28,18,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12277,7837,10002,Mali,2020-03-29,18,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12278,7838,10235,Mali,2020-03-30,25,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12279,7839,10287,Mali,2020-03-31,28,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12280,7840,10363,Mali,2020-04-01,31,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12281,7841,10480,Mali,2020-04-02,36,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12282,7842,10522,Mali,2020-04-03,39,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12283,7843,10556,Mali,2020-04-04,41,15.63501586,0.42700000000000005,,,100.90257818030099,0.1393,0.1,"20,250,833",18/03/2020
12284,7844,3848,Malta,2020-01-22,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12285,7845,3847,Malta,2020-01-23,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12286,7846,3846,Malta,2020-01-24,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12287,7847,3845,Malta,2020-01-25,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12288,7848,3844,Malta,2020-01-26,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12289,7849,3843,Malta,2020-01-27,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12290,7850,3842,Malta,2020-01-28,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12291,7851,3841,Malta,2020-01-29,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12292,7852,3840,Malta,2020-01-30,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12293,7853,3839,Malta,2020-01-31,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12294,7854,3838,Malta,2020-02-01,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12295,7855,3837,Malta,2020-02-02,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12296,7856,3836,Malta,2020-02-03,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12297,7857,3835,Malta,2020-02-04,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12298,7858,3834,Malta,2020-02-05,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12299,7859,3833,Malta,2020-02-06,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12300,7860,3832,Malta,2020-02-07,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12301,7861,3831,Malta,2020-02-08,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12302,7862,3830,Malta,2020-02-09,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12303,7863,3829,Malta,2020-02-10,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12304,7864,3828,Malta,2020-02-11,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12305,7865,3827,Malta,2020-02-12,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12306,7866,3826,Malta,2020-02-13,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12307,7867,3825,Malta,2020-02-14,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12308,7868,3824,Malta,2020-02-15,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12309,7869,3823,Malta,2020-02-16,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12310,7870,3822,Malta,2020-02-17,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12311,7871,3821,Malta,2020-02-18,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12312,7872,3788,Malta,2020-02-19,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12313,7873,3787,Malta,2020-02-20,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12314,7874,3786,Malta,2020-02-21,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12315,7875,3754,Malta,2020-02-22,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12316,7876,3752,Malta,2020-02-23,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12317,7877,3751,Malta,2020-02-24,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12318,7878,3750,Malta,2020-02-25,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12319,7879,3749,Malta,2020-02-26,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12320,7880,3748,Malta,2020-02-27,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12321,7881,3747,Malta,2020-02-28,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12322,7882,3746,Malta,2020-02-29,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12323,7883,3745,Malta,2020-03-01,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12324,7884,3744,Malta,2020-03-02,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12325,7885,3743,Malta,2020-03-03,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12326,7886,3742,Malta,2020-03-04,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12327,7887,3741,Malta,2020-03-05,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12328,7888,3740,Malta,2020-03-06,0,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12329,7889,8600,Malta,2020-03-07,3,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12330,7890,8612,Malta,2020-03-08,3,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12331,7891,8599,Malta,2020-03-09,3,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12332,7892,8912,Malta,2020-03-10,5,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12333,7893,9069,Malta,2020-03-11,6,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12334,7894,9076,Malta,2020-03-12,6,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12335,7895,9655,Malta,2020-03-13,12,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12336,7896,9978,Malta,2020-03-14,18,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12337,7897,10113,Malta,2020-03-15,21,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12338,7898,10338,Malta,2020-03-16,30,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12339,7899,10501,Malta,2020-03-17,38,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12340,7900,10499,Malta,2020-03-18,38,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12341,7901,10752,Malta,2020-03-19,53,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12342,7902,10869,Malta,2020-03-20,64,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12343,7903,10941,Malta,2020-03-21,73,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12344,7904,11087,Malta,2020-03-22,90,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12345,7905,11208,Malta,2020-03-23,107,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12346,7906,11230,Malta,2020-03-24,110,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12347,7907,11339,Malta,2020-03-25,129,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12348,7908,11366,Malta,2020-03-26,134,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12349,7909,11395,Malta,2020-03-27,139,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12350,7910,11433,Malta,2020-03-28,149,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12351,7911,11444,Malta,2020-03-29,151,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12352,7912,11468,Malta,2020-03-30,156,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12353,7913,11513,Malta,2020-03-31,169,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12354,7914,11575,Malta,2020-04-01,188,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12355,7915,11603,Malta,2020-04-02,196,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12356,7916,11630,Malta,2020-04-03,202,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12357,7917,11667,Malta,2020-04-04,213,1511.03125,0.878,,889.0,51.179761773249204,3.88,4.7,"441,543",12/03/2020
12358,7918,3781,Mauritania,2020-01-22,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12359,7919,3780,Mauritania,2020-01-23,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12360,7920,3779,Mauritania,2020-01-24,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12361,7921,3778,Mauritania,2020-01-25,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12362,7922,3777,Mauritania,2020-01-26,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12363,7923,3776,Mauritania,2020-01-27,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12364,7924,3775,Mauritania,2020-01-28,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12365,7925,3774,Mauritania,2020-01-29,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12366,7926,3773,Mauritania,2020-01-30,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12367,7927,3772,Mauritania,2020-01-31,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12368,7928,3785,Mauritania,2020-02-01,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12369,7929,3771,Mauritania,2020-02-02,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12370,7930,3769,Mauritania,2020-02-03,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12371,7931,3768,Mauritania,2020-02-04,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12372,7932,3767,Mauritania,2020-02-05,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12373,7933,3766,Mauritania,2020-02-06,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12374,7934,3765,Mauritania,2020-02-07,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12375,7935,3764,Mauritania,2020-02-08,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12376,7936,3763,Mauritania,2020-02-09,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12377,7937,3762,Mauritania,2020-02-10,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12378,7938,3761,Mauritania,2020-02-11,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12379,7939,3760,Mauritania,2020-02-12,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12380,7940,3759,Mauritania,2020-02-13,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12381,7941,3758,Mauritania,2020-02-14,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12382,7942,3757,Mauritania,2020-02-15,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12383,7943,3082,Mauritania,2020-02-16,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12384,7944,3081,Mauritania,2020-02-17,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12385,7945,3080,Mauritania,2020-02-18,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12386,7946,2823,Mauritania,2020-02-19,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12387,7947,2403,Mauritania,2020-02-20,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12388,7948,2402,Mauritania,2020-02-21,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12389,7949,2401,Mauritania,2020-02-22,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12390,7950,2400,Mauritania,2020-02-23,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12391,7951,2399,Mauritania,2020-02-24,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12392,7952,2398,Mauritania,2020-02-25,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12393,7953,2397,Mauritania,2020-02-26,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12394,7954,2396,Mauritania,2020-02-27,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12395,7955,2395,Mauritania,2020-02-28,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12396,7956,2394,Mauritania,2020-02-29,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12397,7957,2393,Mauritania,2020-03-01,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12398,7958,2392,Mauritania,2020-03-02,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12399,7959,2391,Mauritania,2020-03-03,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12400,7960,2404,Mauritania,2020-03-04,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12401,7961,2390,Mauritania,2020-03-05,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12402,7962,2388,Mauritania,2020-03-06,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12403,7963,2387,Mauritania,2020-03-07,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12404,7964,2386,Mauritania,2020-03-08,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12405,7965,2385,Mauritania,2020-03-09,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12406,7966,2384,Mauritania,2020-03-10,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12407,7967,2383,Mauritania,2020-03-11,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12408,7968,2382,Mauritania,2020-03-12,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12409,7969,2381,Mauritania,2020-03-13,0,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12410,7970,7519,Mauritania,2020-03-14,1,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12411,7971,7520,Mauritania,2020-03-15,1,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12412,7972,7521,Mauritania,2020-03-16,1,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12413,7973,7522,Mauritania,2020-03-17,1,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12414,7974,7523,Mauritania,2020-03-18,1,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12415,7975,8407,Mauritania,2020-03-19,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12416,7976,8406,Mauritania,2020-03-20,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12417,7977,8405,Mauritania,2020-03-21,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12418,7978,8414,Mauritania,2020-03-22,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12419,7979,8427,Mauritania,2020-03-23,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12420,7980,8438,Mauritania,2020-03-24,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12421,7981,8428,Mauritania,2020-03-25,2,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12422,7982,8659,Mauritania,2020-03-26,3,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12423,7983,8660,Mauritania,2020-03-27,3,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12424,7984,8917,Mauritania,2020-03-28,5,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12425,7985,8931,Mauritania,2020-03-29,5,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12426,7986,8919,Mauritania,2020-03-30,5,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12427,7987,9050,Mauritania,2020-03-31,6,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12428,7988,9051,Mauritania,2020-04-01,6,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12429,7989,9053,Mauritania,2020-04-02,6,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12430,7990,9060,Mauritania,2020-04-03,6,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12431,7991,9056,Mauritania,2020-04-04,6,4.272163578,0.52,,,75.642010389468,0.179,0.4,"4,649,658",
12432,7992,2380,Mauritius,2020-01-22,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12433,7993,2379,Mauritius,2020-01-23,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12434,7994,2378,Mauritius,2020-01-24,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12435,7995,2377,Mauritius,2020-01-25,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12436,7996,2376,Mauritius,2020-01-26,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12437,7997,2389,Mauritius,2020-01-27,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12438,7998,2406,Mauritius,2020-01-28,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12439,7999,2421,Mauritius,2020-01-29,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12440,8000,2407,Mauritius,2020-01-30,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12441,8001,2435,Mauritius,2020-01-31,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12442,8002,2434,Mauritius,2020-02-01,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12443,8003,2433,Mauritius,2020-02-02,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12444,8004,2432,Mauritius,2020-02-03,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12445,8005,2431,Mauritius,2020-02-04,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12446,8006,2430,Mauritius,2020-02-05,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12447,8007,2429,Mauritius,2020-02-06,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12448,8008,2428,Mauritius,2020-02-07,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12449,8009,2427,Mauritius,2020-02-08,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12450,8010,2426,Mauritius,2020-02-09,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12451,8011,2425,Mauritius,2020-02-10,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12452,8012,2424,Mauritius,2020-02-11,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12453,8013,2423,Mauritius,2020-02-12,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12454,8014,2436,Mauritius,2020-02-13,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12455,8015,2422,Mauritius,2020-02-14,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12456,8016,2420,Mauritius,2020-02-15,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12457,8017,2419,Mauritius,2020-02-16,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12458,8018,2418,Mauritius,2020-02-17,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12459,8019,2417,Mauritius,2020-02-18,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12460,8020,2416,Mauritius,2020-02-19,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12461,8021,2415,Mauritius,2020-02-20,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
12462,8022,2414,Mauritius,2020-02-21,0,623.3019704,0.79,,,41.5084606553231,2.0246,3.4,"1,271,768",17/03/2020
